Price,Close,High,Low,Open,Volume
Ticker,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS
Date,,,,,
2015-01-01,123.1784439086914,126.01237057302153,122.4796739625129,123.45019435841238,585060
2015-01-02,125.74060821533203,129.19565812809722,123.52782903054099,123.52782903054099,1573345
2015-01-05,125.7017822265625,129.97207146874825,125.31357411363652,126.01235582520613,1106723
2015-01-06,124.53712463378906,127.25458069865375,123.0619389374441,125.0806253244966,821284
2015-01-07,124.53712463378906,126.24524935229576,121.89731490964493,125.0418021541363,395062
2015-01-08,127.95338439941406,129.54503988269192,125.77941680131529,125.77941680131529,860191
2015-01-09,127.56520080566406,131.99077135824115,126.711138134477,128.8074597807322,961679
2015-01-12,130.39907836914062,131.91308735689773,127.17695637347371,128.0698301273084,1123270
2015-01-13,131.0978546142578,136.2221934294246,130.20496904959472,131.13666593897335,1399345
2015-01-14,129.77796936035156,132.22368761680016,128.4968873073344,130.43792790110078,477501
2015-01-15,128.49688720703125,131.91311391052477,127.95339821063521,131.21434403618295,407919
2015-01-16,127.56520080566406,129.77798015836632,126.63350361256981,128.1863362167844,652790
2015-01-19,130.20498657226562,131.52489166377902,128.1086653272537,128.1086653272537,677838
2015-01-20,132.2624969482422,134.82466078597955,130.04970616419226,130.04970616419226,1187976
2015-01-21,130.90377807617188,133.23302671206696,130.24381955713312,133.0000994790432,265692
2015-01-22,129.77796936035156,132.37896849486714,129.00155312284502,131.7578331354276,223164
2015-01-23,135.2128448486328,136.1833648715118,127.52633100629855,131.13666075254108,1157227
2015-01-27,136.22222900390625,138.35737369627836,134.0482611295112,136.10577130500923,1333833
2015-01-28,134.66937255859375,138.5902763024096,133.62121791334795,135.251684643898,629953
2015-01-29,132.41778564453125,136.49397070576995,131.6025462628493,134.94113830148854,498355
2015-01-30,133.3494873046875,135.4069855722668,132.37896701862718,133.50476818102285,378524
2015-02-02,135.83401489257812,141.19129390204057,135.4069836034862,139.75491916068722,1241042
2015-02-03,134.3976287841797,137.03743872904428,133.1553583117909,135.98927227751818,322578
2015-02-04,133.81533813476562,135.795189986646,133.15537961935806,135.01877377895295,295551
2015-02-05,132.06838989257812,136.6492403706818,130.5931921211835,134.24234560255746,392977
2015-02-06,128.41925048828125,132.8060096645013,127.72048056146441,132.68954011191684,254718
2015-02-09,127.79810333251953,129.040362067169,125.62413573792008,127.33224890254455,229251
2015-02-10,129.8167724609375,131.05904298765586,124.53714049313916,126.63347348787259,273150
2015-02-11,129.8944091796875,132.45658454657396,128.9627122773203,131.2143141119718,229180
2015-02-12,132.53421020507812,134.3199693930318,130.7484510171244,130.78727418696064,230558
2015-02-13,132.57305908203125,133.93178735959233,131.25315398183457,133.11654802362162,214306
2015-02-16,133.3106689453125,136.64926121954252,132.02958686024806,132.02958686024806,309710
2015-02-18,133.85411071777344,135.40694268362773,132.9612370762743,134.24231870923703,197484
2015-02-19,136.0281219482422,137.4256735401184,131.33080135893377,133.62123872900634,447759
2015-02-20,133.3106689453125,136.95982298344546,132.8448262994581,136.02812584456478,200493
2015-02-23,134.12588500976562,136.2610293442192,132.68951044590165,134.3199890401705,238282
2015-02-24,136.72686767578125,138.20205339449558,131.83544431541878,134.6305349162199,485959
2015-02-25,135.17405700683594,139.28905314093328,134.5140985377681,138.08561758124648,265238
2015-02-26,131.87428283691406,135.71754026486207,131.29197074640163,134.3199888781983,185370
2015-02-27,133.19418334960938,134.66936918994494,132.65069445302098,132.8059753024506,382323
2015-03-02,132.30128479003906,133.85411682676332,129.85557907106568,132.7283159695719,269879
2015-03-03,131.68017578125,133.4659233400561,130.4767284524075,132.378945534942,370871
2015-03-04,130.04969787597656,133.11653912809552,129.62266664784542,132.6118733975939,566466
2015-03-05,131.05906677246094,132.3401488598066,128.96274524445354,130.36028503167722,187465
2015-03-09,128.9627227783203,131.44725200266265,127.60399456297388,130.16615829131985,188074
2015-03-10,128.22512817382812,131.4472624488741,127.72046239260409,130.3990958605832,211398
2015-03-11,127.33222961425781,129.23444652869566,126.01232472549493,128.419207323317,243053
2015-03-12,126.28409576416016,128.10867865354902,125.77942995075722,127.79811689871207,243571
2015-03-13,125.08061981201172,127.56514859238614,124.30420382769672,126.9051902668513,335826
2015-03-16,121.85851287841797,125.04182384548739,121.1209199022932,125.00300066839233,274986
2015-03-17,124.0713119506836,125.97352928384049,122.09144825814433,122.984322155186,796249
2015-03-18,123.2948989868164,124.92536595216912,122.1690978292028,124.22659608804244,252752
2015-03-19,127.83690643310547,129.97205071323256,123.13959849456148,124.22657629830383,476928
2015-03-20,124.03248596191406,128.30277499346667,123.4501738212478,127.87574372087724,731570
2015-03-23,128.22512817382812,129.15683707327372,122.86786123786989,124.22658956119547,533291
2015-03-24,125.35237121582031,127.25458820398251,124.30421663728306,126.82756884633898,186052
2015-03-25,125.5465087890625,126.90523726480382,123.25608315653301,125.35240472109946,250362
2015-03-26,129.54502868652344,136.84333515597436,127.64279979810921,134.31998287650248,2593814
2015-03-27,125.8182373046875,129.6614948113998,123.45016571863812,129.6614948113998,283565
2015-03-30,125.31356048583984,127.95338247495981,124.4595098385832,127.06049680402816,192919
2015-03-31,126.98289489746094,128.4969043924693,125.39123902950932,125.77944719987931,252018
