Price,Close,High,Low,Open,Volume
Ticker,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS
Date,,,,,
2015-01-01,172.18887329101562,174.0360512076311,156.6083546996716,157.4114744673622,1116007
2015-01-02,163.3947296142578,173.8754460167735,161.7483314851117,173.8754460167735,466297
2015-01-05,159.3791046142578,165.04110104255705,157.85318206121684,163.83642147290337,396192
2015-01-06,157.37130737304688,158.77676688920891,155.00210663958632,155.68476330643307,201169
2015-01-07,157.09022521972656,158.57598937813222,154.19898926907752,157.3311513367518,142198
2015-01-08,157.8531951904297,159.78067776033748,156.6083570806564,158.21459664045798,857536
2015-01-09,157.6524200439453,164.63955989082385,156.60836184736903,161.46723911458633,472822
2015-01-12,157.53192138671875,158.61613786384416,156.88943544211662,157.81301817845758,138238
2015-01-13,157.45159912109375,158.61612008343806,156.6083210950401,156.88941785526882,551075
2015-01-14,154.5603790283203,159.4192555137986,153.03445654742205,157.57207781006713,193648
2015-01-15,159.70037841796875,161.10583807928734,153.0344815733592,157.41148206768133,3778423
2015-01-16,158.5759735107422,162.55141335411918,157.5720739414736,160.5837726492794,352406
2015-01-19,166.32611083984375,174.63839318507414,157.853194735388,159.01771596196016,1604458
2015-01-20,174.15652465820312,176.20447024014737,162.55143433579903,165.44267037033856,1835301
2015-01-21,186.725341796875,188.33158129620296,174.6785455519153,175.32104380257348,2170525
2015-01-22,183.51287841796875,188.65284035145356,174.71871886155782,188.41191420975574,2424387
2015-01-23,178.97523498535156,182.38849380453425,170.3015395350898,181.50505720830378,1550258
2015-01-27,178.25242614746094,182.187720277138,172.95184314768784,178.29258458590724,446407
2015-01-28,177.9713592529297,180.62164488856445,168.65516432186735,177.48948245301278,898328
2015-01-29,176.44540405273438,179.8988213783347,173.99588640000422,177.56977903912977,723703
2015-01-30,169.5787353515625,177.0477516995143,168.85593245693033,176.44541186910908,131113
2015-02-02,172.7108917236328,176.2446134565149,167.6110767921039,169.45825452936978,591712
2015-02-03,167.1292266845703,174.1163661342182,165.6434502291458,172.71090655651636,211112
2015-02-04,168.45440673828125,170.26142659602203,166.00488848019396,169.25752667505492,770070
2015-02-05,172.1085662841797,176.284786567424,168.65514887999564,169.05670875828133,237728
2015-02-06,171.62669372558594,174.11636993369737,170.78341550963626,173.4738716618007,183456
2015-02-09,172.14871215820312,175.08009415388005,166.2859359122152,166.2859359122152,566965
