Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2015-01-01,213.70086669921875,214.22836511751802,212.12961930036911,213.46518232942933,3544940
2015-01-02,216.67498779296875,217.5728433426756,213.33048409042377,213.33048409042377,5900384
2015-01-05,214.84561157226562,217.853419391055,214.3854496509397,217.72996699516756,4796000
2015-01-06,211.50112915039062,214.710960474402,210.4461459837069,214.1385802170047,8219680
2015-01-07,212.1183624267578,213.5437025566403,210.15430351539896,210.92870662620084,5746112
2015-01-08,216.57398986816406,217.494300084368,212.83667412854484,214.19467799249398,9525824
2015-01-09,218.9982147216797,219.97462722981786,216.9668054182323,218.38093898200418,8985184
2015-01-12,217.06781005859375,218.71762793081407,216.4954298581047,217.59530843958493,4126412
2015-01-13,216.23728942871094,218.16768716064826,214.52014883888796,217.4942954704771,5828348
2015-01-14,216.36074829101562,218.77373510003898,215.4179972162897,215.49655409743832,3685232
2015-01-15,222.9263153076172,224.05985519923544,217.89831874851353,222.21924858205347,11398476
2015-01-16,224.7669219970703,227.80841881862418,224.13842581371873,224.9577245332128,7821308
2015-01-19,225.48521423339844,228.95318432422982,225.1260774635539,227.43805295737832,4239492
2015-01-20,229.1664276123047,230.52443150381308,224.91283385279525,226.70854510112096,8505804
2015-01-21,228.94195556640625,231.85997254099806,228.58280510939667,230.6142143469916,6740612
2015-01-22,229.2337646484375,231.75898359805308,228.62770936049182,230.07550429830937,6470680
2015-01-23,234.07095336914062,235.23815462660275,229.94081234981954,231.19780464255805,9987912
2015-01-27,241.08546447753906,241.91596995332108,233.64448065930273,234.11584937259465,9962400
2015-01-28,237.56134033203125,245.3839010177348,236.80939181912623,240.17634999664935,11364940
2015-01-29,245.78799438476562,247.04498686683982,238.1562210431382,241.2987159485142,20567616
2015-01-30,241.8262176513672,245.6870138176478,238.88574554939348,245.6870138176478,10570416
2015-02-02,242.78012084960938,245.33901449551135,236.21455252939555,239.83964957772542,5710352
2015-02-03,238.85206604003906,242.91485775431846,236.8767998664381,242.0843521609291,10200688
2015-02-04,239.66009521484375,242.6005942269255,237.31445841857598,238.60512584435685,6197512
2015-02-05,241.63540649414062,245.29417929902527,240.2549479254078,241.2987106188585,8059148
2015-02-06,236.4727020263672,242.18529691963002,235.69831258595684,241.7476033055505,6903120
2015-02-09,233.4648895263672,236.07989935874062,232.2078972061965,235.01369586746037,5231896
2015-02-10,236.68597412109375,238.44803784792148,231.1978421297204,231.1978421297204,9275752
2015-02-11,237.57257080078125,239.00914508098154,236.36046039560054,237.48277977069836,4161588
2015-02-12,241.52316284179688,242.84750536719483,236.29314287215277,239.07650078646492,5525740
2015-02-13,239.23365783691406,242.8699623950611,238.7398207707436,242.69038029820257,7714500
2015-02-16,239.62644958496094,243.54333371544027,238.49289591949795,241.47827677680644,7388716
2015-02-18,241.25379943847656,243.0831582179314,237.26956539912945,239.6264362393066,5381692
2015-02-19,242.37611389160156,243.52087422459385,238.7846917329581,241.07421239894268,4507004
2015-02-20,240.8609619140625,244.64317256890533,239.83964036555224,243.09436641637163,6206024
2015-02-23,239.61524963378906,242.76897886781072,238.3806979963316,241.77009792091104,5581564
2015-02-24,239.6488800048828,240.40082856373215,237.2807749818491,240.24371479933168,5846288
2015-02-25,236.2369842529297,241.2537735664661,235.6870587426798,240.17633605206416,4648524
2015-02-26,233.0271759033203,237.03385056778598,232.34255012855684,236.50636594479823,12426944
2015-02-27,236.58494567871094,237.60626736261742,234.66576841348106,234.66576841348106,10261784
2015-03-02,242.9933624267578,246.685781960928,239.72740230597918,242.49952549489217,14385232
2015-03-03,243.17294311523438,245.11456119082303,241.75883708705163,243.86877567516964,6029348
2015-03-04,239.12139892578125,248.99781033147704,237.93172931903493,248.03260462031471,12277624
2015-03-05,243.56578063964844,244.6656592668874,238.49290180831912,239.05406157727987,9702452
2015-03-09,237.70726013183594,242.82504779737482,237.03386846007436,241.75884431708565,5755808
2015-03-10,236.25946044921875,238.43674905682698,234.56474724818472,238.3806330885858,5134836
2015-03-11,237.13485717773438,238.35820177485488,235.68707609899107,235.88909907286543,5465536
2015-03-12,236.7196502685547,238.80717573511944,235.93402652958235,237.95420185836832,7530836
2015-03-13,234.0372772216797,238.82957572825683,232.23033197147964,237.93172018040624,5426780
2015-03-16,236.03501892089844,237.4603591690819,234.0036097181105,234.56476945364557,5348772
2015-03-17,237.4940185546875,239.25605452786795,234.08215114764852,237.9317121593586,5369304
2015-03-18,238.7285919189453,240.60286000476302,236.40536863253516,237.96540917850584,5148332
2015-03-19,236.18087768554688,241.0293192929285,235.39525412514016,240.40080948445302,5373572
2015-03-20,237.0114288330078,237.8194933634168,234.777996669359,235.91155028310624,6483236
2015-03-23,235.1820526123047,237.79706254280592,234.78924078498756,237.0226456430107,5446740
2015-03-24,232.98226928710938,237.25831708786876,232.42110959674073,234.1831729447987,8973564
2015-03-25,232.15179443359375,234.94635909896616,231.4447276506745,233.45369604659996,10608900
2015-03-26,226.02391052246094,231.6916098879723,224.9352524659661,230.50196774411071,35800620
2015-03-27,227.75230407714844,229.75002458863088,226.28205455610322,227.81964050783853,10840896
2015-03-30,232.74661254882812,233.21798123679625,227.33702459069113,228.95316733544965,6955144
2015-03-31,229.55923461914062,233.42001646186802,227.79718477367166,233.42001646186802,5962256
2015-04-01,231.92735290527344,232.73541756355564,227.38195837700653,230.32243034484605,3844196
2015-04-06,231.6355438232422,232.73542257085936,228.90831526772024,232.32016977645617,7151172
2015-04-07,231.8151092529297,233.03842663499827,229.77249309737115,231.9273412109316,6197072
2015-04-08,232.443603515625,233.9923825113888,231.2090520607893,233.45369106958148,4106144
2015-04-09,237.05630493164062,237.7072556822339,231.19780297705466,233.04963003973498,7002784
