Price,Close,High,Low,Open,Volume
Ticker,POLYCAB.NS,POLYCAB.NS,POLYCAB.NS,POLYCAB.NS,POLYCAB.NS
Date,,,,,
2019-04-16,626.2556762695312,638.6889749000712,602.5367797877061,605.4060025486,22985293
2019-04-18,615.4962158203125,635.9155569704451,587.2343775651624,628.264294722039,5415019
2019-04-22,600.7196044921875,617.6480310895547,597.9938661171785,614.970101420785,1059760
2019-04-23,606.4580078125,619.7520961885608,600.6239450716299,600.6239450716299,1208860
2019-04-24,609.7098999023438,612.1009191176471,600.8631288057215,608.7534922162224,1016453
2019-04-25,611.7183227539062,623.5778012189091,605.4060554778673,611.3357947103688,1261972
2019-04-26,616.5482177734375,619.1783388231001,612.1008988305754,614.0137141394209,594976
2019-04-30,611.3837280273438,618.7480802666723,602.6804398010031,618.7480802666723,519904
2019-05-02,613.2964477539062,622.621422982913,603.4932686670016,611.0489129715844,514478
2019-05-03,613.8701782226562,617.8392930058473,609.8533131101325,614.6831596855133,271431
2019-05-06,614.6832275390625,621.5693745091561,605.4060613692482,610.1880997686893,425268
2019-05-07,620.3259887695312,625.0124096823631,614.9701291901446,616.8351358135977,580548
2019-05-08,617.83935546875,619.7521708107585,612.2443939431718,617.83935546875,264484
2019-05-09,617.552490234375,619.1783950694896,611.4792660524022,618.0785028171927,301291
2019-05-10,626.5905151367188,648.1574966539063,617.1698644604915,617.8871702207604,771913
2019-05-13,626.351318359375,633.1417885117469,622.6691143229475,631.8027946122309,301861
2019-05-14,606.123291015625,630.9898875701122,598.9980430203077,627.4033592209073,1069899
2019-05-15,593.5944213867188,598.4242682634788,575.7573956629785,592.9727330748284,1442391
2019-05-16,573.222900390625,597.7547799078388,557.8725693174897,597.7547799078388,918393
2019-05-17,569.7319946289062,575.2791467967712,561.4112371898665,570.1623897053968,328115
2019-05-20,578.483154296875,585.9431808024432,569.0625621224594,583.4086771339499,728223
2019-05-21,578.6744995117188,582.4523218124955,572.8882442786286,578.6266907989487,252936
2019-05-22,583.1696166992188,596.415840485598,574.8966664376563,578.6744886676385,282577
2019-05-23,575.6618041992188,592.6380404678303,573.8446062629228,587.7125175809433,200009
2019-05-24,578.7702026367188,583.1696551602063,576.0922141012052,578.6267181171379,150951
2019-05-27,593.1640625,605.406069287793,579.8221635161525,582.2131827471469,262413
2019-05-28,598.4719848632812,602.536716682169,594.311635645506,597.850296647071,113154
2019-05-29,592.9249267578125,602.2020925198211,591.059920189114,594.9811681544886,69546
2019-05-30,591.9207153320312,596.5114603569469,585.9431675458154,589.2905943060963,81235
2019-05-31,584.2216796875,595.6029558262723,581.7828514790486,593.116318902851,175173
2019-06-03,581.4002075195312,587.9993849817134,576.1877743876095,587.2342705711762,150151
2019-06-04,583.9824829101562,592.9727380955951,579.6786485207527,583.3130442602854,67372
2019-06-06,578.0528564453125,587.1865386090338,576.2356584051082,584.1738309040886,46935
2019-06-07,575.8052368164062,582.5478993410986,574.8488291285211,582.5000906316029,30262
2019-06-10,576.2357177734375,582.4523686705783,571.5492960550231,578.6267373492609,46966
2019-06-11,574.5619506835938,580.4438816433865,573.8446448774969,575.7574603604219,47063
2019-06-12,569.9711303710938,576.5224991902203,569.2060159532706,573.8923782464925,46869
2019-06-13,568.5364990234375,578.0527661430617,564.2804736069287,573.8923581349969,73943
2019-06-14,570.0189819335938,573.7489952658422,564.3761532257292,566.2889686013453,44727
