Price,Close,High,Low,Open,Volume
Ticker,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS
Date,,,,,
2015-01-01,763.3946533203125,765.9330460330555,750.6087559710619,755.3094619644137,819116
2015-01-02,767.06103515625,774.0650394297709,763.3944624455385,767.15502629995,640249
2015-01-05,770.069580078125,772.6079726168222,763.4415965582821,769.0354477831593,336910
2015-01-06,750.6087036132812,767.1551646030352,744.9208038527462,767.1551646030352,485801
2015-01-07,744.5447998046875,757.2837009893175,739.4680146107534,752.2069157953833,737973
2015-01-08,750.8908081054688,756.343615735745,741.2543605463744,752.1129802219962,623621
2015-01-09,753.9931640625,762.2663942866046,744.1686780668999,755.8734462671446,544145
2015-01-12,779.7999267578125,788.9663010709049,749.2923412856007,756.766473355683,896776
2015-01-13,776.0864868164062,798.3208470352215,770.962706287198,794.4192384734868,3264664
2015-01-14,767.7661743164062,783.0434656403037,762.548345835845,781.915284958516,1238612
2015-01-15,780.6460571289062,798.1797097479987,775.6163257268539,790.1885112405099,1493767
2015-01-16,782.0564575195312,787.6973048872455,764.6168492173476,781.9154707643384,1160723
2015-01-19,779.5180053710938,787.6501913460298,777.4966790810372,785.0178077783145,612731
2015-01-20,790.1415405273438,793.9491002243802,773.3599887046207,780.3170552826946,1318766
2015-01-21,792.1158447265625,808.0512472926085,789.201430370782,794.4192018176315,1462665
2015-01-22,795.5942993164062,800.8120702462279,787.4620569379414,788.3082067672752,553285
2015-01-23,806.0298461914062,812.2348110879435,800.0599739215033,801.9402558813659,1179588
2015-01-27,811.5767211914062,817.9226729644059,800.4360732536902,805.7008399201102,840924
2015-01-28,816.7474975585938,827.3240838579137,806.8290214386733,808.4742681963453,925540
2015-01-29,823.6104736328125,826.3369053598765,811.2946500528205,811.8117161026706,687051
2015-01-30,818.1107788085938,831.8368156158145,814.397210068458,824.5037266724821,888368
2015-02-02,822.2003173828125,825.3027712717956,804.8547040913182,813.3159732694468,666544
2015-02-03,809.79052734375,836.5375535712667,805.935971720672,824.1276793632778,1013403
2015-02-04,811.623779296875,820.0850489794406,800.295090809327,812.8459512191363,907333
2015-02-05,813.59814453125,830.4736316538116,800.060089511644,810.3076506260904,704581
2015-02-06,794.7012939453125,816.3245401593168,790.188627950896,812.0939050304899,465226
2015-02-09,775.7575073242188,788.5434042497006,771.3858279426282,788.5434042497006,573650
2015-02-10,790.4705200195312,800.9531148396737,766.873004508174,766.873004508174,1050019
2015-02-11,804.2905883789062,811.5296852211247,793.4789673779039,793.4789673779039,787344
2015-02-12,817.8757934570312,822.576499141155,795.9234634831764,806.5471042346251,507508
2015-02-13,822.9524536132812,825.1148239558048,812.234879962248,820.6491539224602,700753
2015-02-16,811.2476806640625,826.6659584224243,803.8205439138352,820.2730111869254,420397
2015-02-18,813.0810546875,817.7817604609877,801.5643255424551,810.213635642005,503192
2015-02-19,806.1708984375,818.3927313001093,792.0217880228865,816.0423788265306,621565
2015-02-20,824.3156127929688,828.6402957981907,799.7309602070856,805.7948237184344,1207981
2015-02-23,815.6194458007812,825.9140029023622,806.5471181034179,823.5636500198854,596633
2015-02-24,812.4229125976562,815.1022916417401,803.5385681847455,813.6920800645051,505014
2015-02-25,807.1580810546875,820.9311702883809,803.8205918281066,813.2220022588447,617078
2015-02-26,794.7012939453125,808.5213801758127,788.8254118219418,804.9488553211356,1152143
2015-02-27,812.7520141601562,815.8544684405949,787.4151990035276,794.3722663804665,1063550
2015-03-02,887.9633178710938,893.0401030434557,859.2890127413231,869.6305654110764,1263167
2015-03-03,882.4163208007812,888.4332461613074,870.5705671379583,888.4332461613074,617171
2015-03-04,853.8361206054688,904.9327641702788,849.0413667792512,902.4414247948329,996972
2015-03-05,858.5368041992188,862.9084255807398,839.6869879334408,855.3403017291917,739059
2015-03-09,841.6143798828125,855.5284576071232,837.1957049441135,853.648175282712,1121892
2015-03-10,843.071533203125,858.8658922401052,835.3623646905337,844.2467095806036,949910
2015-03-11,836.9136352539062,850.8277123328519,832.1188811200511,844.3407156618489,661190
2015-03-12,838.417724609375,848.4772446931478,835.5973016353258,839.5459052753253,678466
2015-03-13,822.8115234375,843.5886193312044,813.4571077746807,841.4263062217153,789147
2015-03-16,824.73876953125,835.5973876224144,814.3972175622062,822.8584873550602,637728
2015-03-17,849.0884399414062,854.4002026180823,828.0762523598917,829.2984242884047,578263
2015-03-18,849.1353759765625,865.7758834135377,842.3663491942069,853.0839797147411,1120286
2015-03-19,828.4053344726562,863.9896513497971,822.6234438858243,863.9896513497971,1142631
2015-03-20,833.2940673828125,841.3323199473257,821.9183826657535,834.84532319953,751604
2015-03-23,835.1742553710938,840.4860751071508,828.781307886878,834.8452289654921,955973
2015-03-24,831.8838500976562,842.7895215582213,826.0079680763369,832.0248942188321,704010
2015-03-25,818.909912109375,836.5845537108356,812.5169639618246,834.3752450287757,715430
2015-03-26,808.8502807617188,826.289942095531,801.987262985867,812.7518888371956,2107203
2015-03-27,828.029296875,834.3752494766534,799.9661072114635,809.4615096331252,1088061
2015-03-30,834.7982177734375,836.7254953594517,823.6575124230866,833.0119269093346,411951
2015-03-31,832.9649658203125,840.580085331696,824.9737669382891,837.665671045032,583298
2015-04-01,869.8655395507812,873.0620421948497,827.7942259653746,831.1787109212581,954252
2015-04-06,860.1820678710938,871.5107560827857,856.7975256514874,870.5706150298378,573759
2015-04-07,852.6610107421875,865.3999115984561,846.315058104176,860.276130955137,738125
2015-04-08,847.9602661132812,860.3701399558281,846.1739750927537,860.3701399558281,456811
2015-04-09,887.3992309570312,891.1127424959419,847.0671537365555,853.6481416124221,1086130
2015-04-10,888.6683349609375,894.4972209961239,879.5959507997343,891.6298022459216,761095
2015-04-13,892.8989868164062,897.7407363098479,884.2026818645223,891.2537399336175,847695
2015-04-15,889.8905639648438,909.1164613085595,882.0874041600371,896.7535826514409,862700
2015-04-16,878.5147705078125,901.5952206230309,872.4038539968118,897.8346566162612,3431738
2015-04-17,823.5635986328125,879.9720642925942,820.8842194666363,879.9720642925942,2706290
2015-04-20,793.2440185546875,828.4993082682291,780.3170789930556,822.3413958079285,1937207
2015-04-21,787.650146484375,808.5212889069076,783.4195118331179,798.1797375371681,1671993
2015-04-22,795.5942993164062,801.0001099173744,770.9155987467689,789.7184182283974,1350387
2015-04-23,807.3460693359375,817.8286642514462,799.2608798329486,803.6325009759075,1373721
2015-04-24,780.834228515625,811.7179000329807,774.8643551057003,811.7179000329807,1042505
2015-04-27,773.7830200195312,784.0775751990141,762.0312578013206,784.0775751990141,1087851
2015-04-28,778.1547241210938,785.2997728321997,757.8476439108683,769.1763889672958,1528666
2015-04-29,783.2315063476562,791.5987848648047,769.0823946503353,779.1889112029442,1119768
2015-04-30,774.4881591796875,785.3938294178687,770.9626303620618,780.4110361169679,1960263
2015-05-04,791.3167724609375,798.6498615378669,777.6847265606443,778.4368279615701,868300
2015-05-05,786.4749755859375,795.3123243151645,781.821265961309,789.5774295418048,672307
2015-05-06,754.8863525390625,788.7784297299091,751.1727834972555,786.8981474182765,985312
2015-05-07,747.6002807617188,752.1129469671891,738.9509703952633,749.0104925372823,1753181
2015-05-08,761.9374389648438,766.8731802126872,752.1129520523274,754.9803712056939,1407570
2015-05-11,770.5867309570312,773.7361809157485,757.753781066942,767.5312721624065,1423467
2015-05-12,752.347900390625,773.6421188370059,746.6600583244846,773.6421188370059,1358401
2015-05-13,768.2832641601562,770.351585910477,747.5531658449082,756.9075232242197,1074443
2015-05-14,767.7661743164062,770.9156237289793,752.3948344630622,768.2832403925768,680132
2015-05-15,783.466552734375,790.940685860328,769.0354099861971,770.868696584134,1234559
2015-05-18,795.6883544921875,801.2822052144535,778.0137142334644,780.0820360192168,995778
2015-05-19,795.0773315429688,807.2991657168676,791.7868377269191,795.359362393727,816702
2015-05-20,800.5770874023438,804.7607264871652,796.5344924255267,798.1327436624046,750251
2015-05-21,797.427734375,804.5727841575743,787.8852787561934,804.5727841575743,503688
2015-05-22,801.5642700195312,810.0725927855175,797.4746792325406,799.7780363783324,760999
2015-05-25,802.9744262695312,811.1066690861105,796.2524523717018,800.8121133889823,516256
2015-05-26,801.893310546875,808.3332537102024,790.9406444918367,801.9403061224855,552759
2015-05-27,808.8033447265625,813.2220191973767,794.043118566533,798.1327666180804,307557
2015-05-28,804.1025390625,817.0764726316932,799.2137946704659,812.1877856213084,1570880
2015-05-29,821.6362915039062,827.3241334450094,802.0813689169919,803.7266157732746,739227
2015-06-01,830.0975952148438,832.024872992336,817.9227565009405,817.9227565009405,641892
2015-06-02,796.4404907226562,831.1316600482678,792.0688120123006,830.1445234502806,885470
2015-06-03,792.162841796875,799.9660585750005,784.0776515560343,794.4192033151667,505601
2015-06-04,795.9705200195312,801.7053580272493,787.1331703410312,797.0516479027377,454498
2015-06-05,784.5007934570312,797.0516548466785,780.3171538665948,789.7185653589634,979963
2015-06-08,763.1124877929688,778.8128545169131,760.5740955281015,778.4367751511347,1318893
2015-06-09,760.7622680664062,769.4115785548854,742.7115456082031,759.446047437979,1076855
2015-06-10,770.5396118164062,780.9752123092575,762.454421422298,762.454421422298,997303
2015-06-11,747.5061645507812,776.5565474504407,745.5318911963675,775.6164063518324,1251145
2015-06-12,762.266357421875,765.2748202801429,737.0705885744866,742.7114349156178,1006880
2015-06-15,746.9890747070312,761.5142656957066,745.0148014152978,761.5142656957066,626249
2015-06-16,772.3728637695312,775.8513971111289,739.8910021526306,747.4591260858658,854175
2015-06-17,769.223388671875,778.4367591272436,762.924432405505,777.4966181138049,1319469
