Price,Close,High,Low,Open,Volume
Ticker,JKCEMENT.NS,JKCEMENT.NS,JKCEMENT.NS,JKCEMENT.NS,JKCEMENT.NS
Date,,,,,
2015-01-01,596.8701782226562,598.4000428690147,584.3532890482783,588.7573796837075,24211
2015-01-02,596.5457153320312,602.6187134748757,590.7972065089565,600.8107069737739,311691
2015-01-05,592.3734741210938,600.8107631276213,586.1150286718477,596.3139768113598,23888
2015-01-06,567.7569580078125,591.9099702855693,561.0349230446888,588.7575450460104,22260
2015-01-07,554.8226928710938,571.1409840653778,549.8159148551446,567.4322763766417,40158
2015-01-08,566.2734375,573.9226488948015,559.5977507828203,563.7237003683995,10744
2015-01-09,559.273193359375,578.3266699241685,554.5445565728925,577.0750035753201,20304
2015-01-12,564.3263549804688,565.5780214080814,557.2334276496016,564.8362910587407,31204
2015-01-13,582.4990234375,589.5919510148409,560.1076734380042,563.7236868284919,245334
2015-01-14,611.84423828125,617.3608971809051,583.1944410376735,583.1944410376735,235212
2015-01-15,618.612548828125,627.6988727432567,607.3473248569137,614.7183938386694,142565
2015-01-16,612.400390625,620.0959481823003,608.2280942467828,613.0030782935657,20178
2015-01-19,615.9237670898438,630.016871034449,606.466548877648,610.0825623850882,50613
2015-01-20,621.8113403320312,624.9173609587975,615.3674482147472,615.3674482147472,23176
2015-01-21,634.2818603515625,648.0968224066927,621.2086852825238,627.0962374994139,76250
2015-01-22,663.4414672851562,671.6470173956883,630.4803374330228,640.2156955845621,122982
2015-01-23,663.1633911132812,671.0443961107826,649.0239409707051,668.4483116649791,80878
2015-01-27,643.3681640625,667.5674619209775,639.7521510076034,665.6667603266426,28734
2015-01-28,650.4609375,663.8586549123274,640.6792326039362,645.3151170656145,35403
2015-01-29,655.8386840820312,660.1500801348011,647.9576789118826,653.659840582914,20871
2015-01-30,646.2886962890625,658.295649381063,636.6924372757908,658.295649381063,17507
2015-02-02,648.3284301757812,658.1101348939637,635.4870530866089,648.9774653066906,18773
2015-02-03,657.2757568359375,665.4349026076579,642.9972092926345,642.9972092926345,43648
2015-02-04,657.553955078125,686.1109960271209,650.1365389048588,662.88522295266,76547
2015-02-05,659.7791137695312,662.9315381254453,650.0437555173394,660.1036596655059,19569
2015-02-06,644.8052368164062,664.2296057075523,636.9705800810286,657.3684734751808,17742
2015-02-09,627.6524658203125,658.2956535882802,621.2085745128841,642.5336449812369,16882
2015-02-10,635.0699462890625,642.5337103947605,622.1358148266729,622.1358148266729,26252
2015-02-11,629.5067749023438,647.540377135384,625.7053156138517,633.261830072986,30357
2015-02-12,639.8911743164062,647.1694905061438,634.0499144449715,635.7188781741746,12044
2015-02-13,640.123046875,647.0768746296225,636.4143387392014,642.5336845271111,22414
2015-02-16,655.5140991210938,659.0837077177755,635.1625538911233,647.1231590996442,91353
2015-02-18,673.7796630859375,681.4288747648762,653.7062546498943,653.7062546498943,66365
2015-02-19,678.1373901367188,700.9459253902403,659.7792372946526,680.5480280905243,128536
2015-02-20,677.859130859375,686.9455113857705,652.7326549868087,674.938557053374,40058
2015-02-23,664.7860717773438,683.3759638611253,662.1899868597535,680.7798789435351,18140
2015-02-24,665.6204223632812,677.6273198078699,660.1500551688418,664.7859403877242,16895
2015-02-25,663.6734008789062,672.1570945427322,660.2428340633,668.4947334367527,14589
2015-02-26,661.726318359375,672.7133445370574,651.1101290734895,664.09060868478,115333
2015-02-27,656.8585815429688,673.1305271836685,644.8979751593323,660.1500486980331,27507
2015-03-02,681.104248046875,684.2566726981744,650.8782984202146,651.2027877562027,64585
2015-03-03,680.1769409179688,686.1108956243881,655.8849517776304,682.4021880804726,40341
2015-03-04,676.9319458007812,686.018326219903,666.6866506523105,677.7664277871567,38510
2015-03-05,659.0374145507812,676.8392246542879,657.3685072327263,676.8392246542879,24283
2015-03-09,648.0968017578125,658.2957499972058,644.388093307124,658.2957499972058,44882
2015-03-10,654.6333618164062,666.6403162434605,645.3152435402621,650.8783059845748,19864
2015-03-11,644.3881225585938,651.8055397966782,642.5337682490726,651.8055397966782,14975
2015-03-12,627.9769897460938,644.3880344597668,623.8046931200953,643.9244459457669,33130
2015-03-13,645.77880859375,649.0239282349246,623.9901481458633,630.4803874282125,27205
2015-03-16,633.8181762695312,646.2423707391237,632.1492689831186,646.2423707391237,42862
2015-03-17,628.440673828125,648.606777253811,624.6856176117676,636.0435379319815,21017
2015-03-18,627.7915649414062,639.7521716563577,623.0629845696701,628.4406002017456,12870
2015-03-19,630.4340209960938,639.7521386540633,622.2284704808596,622.2284704808596,356526
2015-03-20,633.8181762695312,639.7521317216575,627.0034479373492,639.7521317216575,31751
2015-03-23,613.512939453125,638.7321613579834,610.0823737537579,638.7321613579834,90605
2015-03-24,611.8905639648438,621.2086828901151,609.1090325489179,621.2086828901151,35565
2015-03-25,607.4400634765625,630.4803904013963,606.605581500167,613.7912035966535,15437
2015-03-26,596.4529418945312,610.1288023948981,593.3932691684597,607.7645124061333,11175
2015-03-27,596.638427734375,603.6386030975616,589.7772949735323,589.7772949735323,6740
2015-03-30,620.0960083007812,624.7318936149175,586.9494283047073,598.0292055235723,77699
2015-03-31,617.5925903320312,630.4803735450661,614.857463395585,625.84448844547,22477
2015-04-01,638.6395263671875,644.4343827994362,624.7318709297906,625.8908422162403,17757
2015-04-06,633.2156372070312,641.6065789811173,629.2287868349109,638.639600823818,21938
2015-04-07,633.58642578125,641.6065300429457,630.4340577092657,636.7851979788788,58612
2015-04-08,645.6861572265625,651.8055034707828,623.9901903781463,623.9901903781463,7687
2015-04-09,642.3018798828125,667.5674536494045,636.1361300705873,658.1102367379591,67426
2015-04-10,642.62646484375,653.196307069106,639.7522382933756,646.5669677607744,46278
2015-04-13,646.4277954101562,648.0967026396479,638.2686493845594,642.5336408144149,40055
2015-04-15,643.5072021484375,648.7457749698641,635.2089564660832,646.2423856871435,16003
2015-04-16,602.4334106445312,643.4610034433316,589.267482541298,643.4610034433316,65458
2015-04-17,601.7379760742188,610.0825705035993,590.7972969182226,598.1219625186594,11347
2015-04-20,594.2740478515625,611.9367565521494,588.7573339554771,588.7573339554771,4163
2015-04-21,615.3211059570312,621.2086579145392,579.4856883531149,579.4856883531149,5769
2015-04-22,599.0955200195312,620.4669413636607,589.6846495950228,619.354317499175,40367
2015-04-23,584.1679077148438,615.9237226928259,581.2936814040906,603.1286903117477,12328
2015-04-24,590.5654296875,602.6650787975877,570.3993289738884,585.9758920001161,12033
2015-04-27,586.9030151367188,601.7378464829866,575.7768916270179,585.0950087483143,12596
2015-04-28,585.55859375,600.8106659553711,579.5319435513736,586.9030116508486,3648
2015-04-29,588.896484375,593.3932701139253,580.2273456151942,585.9758542375012,24817
2015-04-30,598.4928588867188,603.5459857445865,572.0683097337032,585.048790019395,41031
2015-05-04,585.6513671875,611.8441171021291,576.7040866159034,576.7040866159034,8848
2015-05-05,586.9030151367188,601.598747302959,584.2141793190515,601.4597047133221,6925
2015-05-06,563.0746459960938,593.9960364815828,557.3261366122343,585.9295843292639,26744
2015-05-07,554.405517578125,571.0947041533918,547.4980373719494,556.3062191755624,24519
2015-05-08,547.4979858398438,575.7768826529093,542.7694060580772,575.7768826529093,17729
2015-05-11,552.3193969726562,558.4387430545099,549.8160075426624,556.3062470920698,63334
2015-05-12,553.9883422851562,558.1606394237056,543.1867059458624,551.6703994304066,9279
2015-05-13,545.5973510742188,554.4518806596506,541.4714018482206,554.4518806596506,52409
2015-05-14,551.5775756835938,553.5246245912266,540.5441476326383,542.4448490120682,21713
2015-05-15,557.9287719726562,581.3399917355305,552.5975041058631,581.3399917355305,19555
2015-05-18,536.09375,561.8692591512356,533.1267722969644,551.6703122029459,24564
2015-05-19,538.4581298828125,547.961695670671,532.1996841200764,535.9083927202163,14178
2015-05-20,547.4979858398438,548.8887512568797,542.3521651148884,542.3521651148884,27374
2015-05-21,545.0409545898438,549.676839400816,538.6898150349682,549.676839400816,7061
2015-05-22,556.816162109375,571.2801579410053,541.2859466320461,546.1072785759229,23085
2015-05-25,559.1805419921875,572.995504792439,553.8029255953879,556.306315332465,9012
2015-05-26,559.134033203125,568.1740082202575,552.5974472011223,560.9420395246292,11354
2015-05-27,580.78369140625,583.704264981749,552.2265947320858,556.3061961399358,18251
2015-05-28,572.4854736328125,590.379979154436,566.5051704175271,584.2142292134063,11606
2015-05-29,592.3270874023438,604.5194893090784,568.220482000448,573.8762964528257,29850
2015-06-01,577.4458618164062,602.6650891737567,571.8364519198683,602.6650891737567,12145
2015-06-02,566.13427734375,581.432698486345,561.4983921490243,579.5319968745865,26302
2015-06-03,560.8030395507812,568.4522505337394,553.5247220395198,567.5714775716569,5795
2015-06-04,551.7631225585938,588.7575150372539,542.6767974241312,588.7575150372539,7322
2015-06-05,552.7830810546875,564.6045908486186,546.9882233125644,549.3525139532691,49312
2015-06-08,543.9284057617188,560.0149039594976,542.4448886181865,553.5246650063247,5381
2015-06-09,528.67626953125,547.0343604801333,515.046758045278,542.6766178158584,10351
2015-06-10,547.3125,552.5974195249432,531.3186988476422,535.95458323963,18036
2015-06-11,546.6171875,590.6117473447817,539.8951542688388,556.2598509091332,9238
2015-06-12,544.8092041015625,549.8159827356507,533.3585903350473,546.1072745890358,2717
