Price,Close,High,Low,Open,Volume
Ticker,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS
Date,,,,,
2015-11-06,67.38580322265625,70.25735727501882,64.13137383609742,67.48152023052042,22781516
2015-11-09,64.08351135253906,65.08855818681363,64.0356565002219,64.84926201700917,10010231
2015-11-10,61.78627395629883,63.652781159426794,61.35553646906499,63.652781159426794,10736961
2015-11-13,60.781227111816406,63.03060964674516,60.30263477235329,63.03060964674516,6771668
2015-11-16,62.21699905395508,62.69559135437012,59.345445251464845,60.73336365294236,5640610
2015-11-17,61.92984390258789,63.07846986365066,61.35553457342617,62.21700221853841,4900495
2015-11-18,62.40843963623047,63.22205247495181,61.35553792479898,62.21700561696646,2689568
2015-11-19,61.11623764038086,63.17418607143767,60.82908297942098,63.126323918469666,1688327
2015-11-20,62.40843963623047,63.174190318765945,60.78122856426724,60.829087069083236,2689835
2015-11-23,61.06837844848633,64.03565298184971,60.781223790772344,63.55706066853654,5389969
2015-11-24,60.25477600097656,61.642694509527225,59.82404216709949,60.78122684177308,3965947
2015-11-26,59.01043701171875,60.685510202546794,58.866857849099866,60.20691786231021,3270314
2015-11-27,58.38827133178711,59.82404849568351,58.00539596086667,59.58475230170078,11891846
2015-11-30,58.38827133178711,58.38827133178711,58.38827133178711,58.38827133178711,0
2015-12-01,57.43108367919922,58.388268407185876,56.71319513320923,56.95249131520589,8080475
2015-12-02,57.718238830566406,59.10615742756045,57.335367127120804,57.6225218175475,3469139
2015-12-03,57.95753479003906,58.38826864969606,57.43108391773383,57.67038010072439,1759788
2015-12-04,57.909671783447266,58.34040560963114,57.52679645986833,57.813954778237374,2315577
2015-12-07,56.90462875366211,58.29254724060405,56.665332588719345,57.57465874577577,2506784
2015-12-08,55.229557037353516,57.14392640674969,55.03811937013994,56.952488739536115,5021161
2015-12-09,54.415950775146484,55.27741849800099,52.54944346124505,55.038122314026964,3845559
2015-12-10,54.415950775146484,54.99026380750615,52.54944346124505,54.415950775146484,4065888
2015-12-11,52.932308197021484,55.42099037357498,52.740870544768214,55.03811506906844,2150514
2015-12-14,53.3630485534668,53.602344735320905,51.73583378658485,52.740877020098125,2469970
2015-12-15,53.123748779296875,53.98521643626579,52.69301495081242,53.98521643626579,1200925
2015-12-16,53.650203704833984,54.27237524357681,53.123752830481585,53.88949988875507,2565897
2015-12-17,55.564571380615234,57.239644613932306,53.93735665226181,54.32023199471081,4120544
2015-12-18,55.89958190917969,56.28245355704727,54.36808436360097,55.42098961081812,1948073
2015-12-21,54.99026107788086,55.99530427040911,54.607385741979705,55.61242893450796,2030444
2015-12-22,56.761051177978516,56.95248884554844,54.8466818050189,55.85172499554874,3471327
2015-12-23,56.761051177978516,58.81899971445802,56.473896502308534,57.383222684738314,3113367
2015-12-24,58.29254913330078,58.57970381028176,56.47389676013823,57.33536444245098,1203837
2015-12-28,57.38322067260742,58.72327699586847,57.191783011750225,58.38826382789563,1371121
2015-12-29,59.20186996459961,59.58474529046777,56.95248746639088,56.95248746639088,3266454
2015-12-30,58.866859436035156,59.7283271322324,58.6275632594659,59.34545178917365,1081847
2015-12-31,58.24468994140625,59.728329208813335,57.670380558220934,59.728329208813335,1207626
2016-01-01,58.101112365722656,58.77114238998039,57.813957684289306,58.77114238998039,559738
2016-01-04,56.4260368347168,58.57970233488637,56.234599171094445,58.57970233488637,1386464
2016-01-05,56.47389602661133,57.335363697734664,56.09102069469656,56.37817901931753,719306
2016-01-06,55.27741241455078,56.80890636289093,54.990257755658206,56.47389320274452,6064793
2016-01-07,53.50662612915039,54.99026168217398,53.02803377969956,54.99026168217398,1830148
2016-01-08,52.740867614746094,54.272365096320314,52.54943362449746,53.88948981308443,1605370
2016-01-11,51.592254638671875,52.59729780147827,51.44867547911252,52.118705471440016,2036154
2016-01-12,50.252197265625,52.11870818005077,49.77360491071428,52.11870818005077,2404371
2016-01-13,49.10357666015625,51.06580465601055,46.5191771198596,51.06580465601055,3746052
2016-01-14,46.61489486694336,48.76856040713856,46.32774019185796,48.05067189374016,3748307
2016-01-15,44.84410095214844,47.8592341650975,44.0304954318897,47.8592341650975,3724209
2016-01-18,43.12116622924805,45.17911461461211,42.73829457359233,44.03049234490588,4818608
2016-01-19,43.599761962890625,44.50908814999239,42.451139602939435,43.599761962890625,2307643
2016-01-20,41.58967590332031,44.36550933969827,41.25465906783635,43.93477914622866,4740748
2016-01-21,41.58967590332031,43.456186796711435,41.25465906783635,42.5947191070325,5008794
2016-01-22,44.07835388183594,45.03553856396644,42.06826750990979,42.40328068810754,14500924
2016-01-25,45.274837493896484,45.944867542498585,44.65266960341382,45.083399815528736,1868903
2016-01-27,48.43354034423828,48.81641565304528,45.70556563593946,46.51917110294239,2366639
2016-01-28,48.577125549316406,50.25219884412042,47.4285031311768,49.96504415242802,3585050
2016-01-29,50.300052642822266,50.73078646572975,47.38064018969099,48.76855866289527,3022242
2016-02-01,54.32023239135742,54.94240391453767,49.77360501058301,50.68293121701188,4700070
2016-02-02,52.022987365722656,56.234601537137046,51.44867800206155,55.89958835022971,4109847
2016-02-03,49.869319915771484,52.02298542626512,49.00785590239588,52.02298542626512,4385867
2016-02-04,51.161521911621094,51.78368976322908,50.395774897366,50.395774897366,1789226
2016-02-05,52.59729766845703,52.98016934069751,51.30509618979996,51.496533851605044,8000086
2016-02-08,52.26228332519531,53.98521871175527,51.687973963921905,53.028034008719686,1943263
2016-02-09,51.30509567260742,51.68797099235794,43.07330916029828,43.07330916029828,2228896
2016-02-10,50.778648376464844,51.68797458555884,50.25219751373776,50.34791452464454,2213310
2016-02-11,48.577125549316406,50.730791214064425,48.24211235090361,50.58721204253322,2303896
2016-02-12,48.577125549316406,48.577125549316406,48.577125549316406,48.577125549316406,0
2016-02-15,51.68797302246094,51.975127697867315,49.00785663305174,49.05571513705783,1855770
2016-02-16,48.28996276855469,52.74086887263901,47.85922897748346,51.831546443162345,1310654
2016-02-17,49.19929504394531,49.58216673314983,47.667797333017646,48.577123528354406,917949
2016-02-18,48.529266357421875,50.92222817335619,47.954953330775666,50.63507348571807,1242293
2016-02-19,48.62498092651367,49.96504093665809,48.09853008373185,48.43354326058307,1429833
2016-02-22,47.42850112915039,49.48644969358859,47.09348794487899,48.81641967367593,2208257
2016-02-23,45.99272155761719,47.85923234952249,45.944863055541596,47.715653191926066,1628615
2016-02-24,44.74838638305664,46.13630497975699,44.55694870568935,45.992725808889034,1957560
2016-02-25,44.74838638305664,45.60985410552445,44.26979401532341,45.41841642815716,946637
2016-02-26,45.083396911621094,45.89700607943539,44.74838373458388,45.370555236361305,1085664
2016-02-29,43.599761962890625,45.60985200564766,43.40832429433712,45.60985200564766,2690030
2016-03-01,44.84410095214844,45.179117782126,43.45618608245645,44.0304954318897,2197627
2016-03-02,46.85418701171875,47.42849631253698,45.753423258552736,45.89700240944204,2760150
2016-03-03,46.90204620361328,48.86427393695993,45.94486158721301,47.57207616536738,3992229
2016-03-04,47.52421569824219,48.337821127967146,46.90204426278,47.28491955404433,1761996
2016-03-08,46.99776840209961,47.954953124353125,46.806334378744864,47.428502257387684,2853649
2016-03-09,45.56199264526367,46.710615075684196,45.083400270202624,46.32774336645738,2098974
2016-03-10,45.274837493896484,46.13630522086633,44.987682802029866,45.944867542498585,1729250
2016-03-11,45.514129638671875,45.80128430504744,44.98767880842173,45.32269197729827,1789271
2016-03-14,44.89196014404297,46.23201642138527,44.652663989013675,45.94486176562403,2246768
2016-03-15,44.317649841308594,45.32269302248522,44.17407433049466,45.32269302248522,1939675
2016-03-16,43.599761962890625,44.74838432284181,43.40832429433712,44.74838432284181,2364765
2016-03-17,42.786155700683594,44.365508223534576,42.020408690994955,44.221932713113446,7085515
2016-03-18,43.264747619628906,43.93477761588844,42.69043462939086,42.69043462939086,5586374
2016-03-21,44.9876823425293,45.22697852520233,43.59976375275174,43.88691844168538,2675952
2016-03-22,44.74838638305664,45.322695763788516,44.50909019919003,45.27483725728919,2021628
2016-03-23,45.32269287109375,46.23201904202366,44.89196268872095,45.60985119450197,5048173
2016-03-28,44.365509033203125,46.71061225991053,44.12621286009767,45.56198989873039,3095700
2016-03-29,44.365509033203125,45.27483522127781,43.0733111589816,44.65266736202553,25751362
2016-03-30,45.274837493896484,45.753429864130844,44.46123192504607,45.466275172264226,1771858
2016-03-31,46.13629913330078,46.37559528684345,44.74838071247938,45.08339386689131,2753598
2016-04-01,46.75847244262695,47.57208165121144,45.466274522022715,46.1363045610423,2443886
2016-04-04,48.28996276855469,48.529258913442106,46.85418589923019,47.284919690301415,5132050
2016-04-05,48.146385192871094,48.52926049773814,47.42849673477251,48.28996434503861,4306521
2016-04-06,48.62498092651367,49.007856258374865,47.38064157501944,48.72070158516386,1398833
2016-04-07,48.19424819946289,49.29501206535368,47.85923501490649,48.81641971520462,1481360
2016-04-08,49.91718292236328,50.156479094279945,47.476359047717494,47.90709288744145,1794719
2016-04-11,50.73078918457031,50.970085359969225,49.342870636982624,50.06075916317937,2619681
2016-04-12,51.30509567260742,51.68797099235794,50.587207186602456,50.73078634435131,2198514
2016-04-13,51.68797302246094,52.54944070004987,51.20938067966037,51.54439385907285,3069069
2016-04-18,51.640113830566406,52.59729850341705,51.305097004246825,52.07084766362315,7697489
2016-04-20,51.49653244018555,52.64515472816488,50.97008162317782,51.78368709933798,3003428
2016-04-21,52.07084655761719,52.74087289328521,51.59225423135736,51.87940889683932,3798098
2016-04-22,51.49653244018555,52.31014156771531,51.113660778438835,52.07084540986001,1561023
2016-04-25,49.677886962890625,52.07084869229057,49.486449294264666,51.68797335503864,2043616
2016-04-26,50.682926177978516,51.20937698682146,49.77360006195731,49.77360006195731,2000013
2016-04-27,47.71565246582031,48.624978596897634,47.38063930501953,47.57207696177837,7457317
2016-04-28,45.37055587768555,47.95495162592031,44.79624287145684,47.95495162592031,10868257
2016-04-29,45.80128860473633,46.471318656759536,45.179120711076955,45.179120711076955,5555879
2016-05-02,45.75342559814453,46.37559708198679,45.274833272533456,45.849146254088545,1121251
2016-05-03,45.131256103515625,46.37559537400223,44.50908464258755,45.75342391307416,4490233
2016-05-04,44.89196014404297,45.37055245410155,44.50908483544828,45.37055245410155,3609548
2016-05-05,44.60480499267578,45.65771034011883,44.509087984439965,45.65771034011883,742270
2016-05-06,45.56199264526367,48.242112866701575,44.317653200378956,44.604807895141576,5940658
2016-05-09,45.80128860473633,46.08844694943915,44.98768303173175,45.75343009774254,1763698
2016-05-10,45.274837493896484,46.13630522086633,44.987682802029866,45.89700903574916,1062571
2016-05-11,44.41337585449219,45.179122958596494,44.03050047675493,44.65267205273542,1646715
2016-05-12,44.365509033203125,45.131259708236435,44.17407501581462,44.891963535130984,1430819
2016-05-13,44.556949615478516,46.47131912550011,44.22193641177277,44.50909110800199,16976541
2016-05-16,44.796241760253906,45.17911708824221,44.413370083635336,44.89196241793585,1992820
2016-05-17,44.9876823425293,45.27483703146294,44.796244666116884,44.9876823425293,2305825
2016-05-18,45.03554153442383,45.226979213750745,44.79624534810769,44.89196601345616,1522495
2016-05-19,45.17911911010742,45.84914913838741,44.939822932248134,45.13126060480955,2617215
2016-05-20,45.17911911010742,45.75342847642175,45.08339844814177,45.17911911010742,1233665
2016-05-23,45.083396911621094,45.46627224369485,44.98767990428754,45.17911757032442,811842
2016-05-24,44.939823150634766,45.84914936119294,44.65266846608216,45.13126082412647,25970321
2016-05-25,44.9876823425293,45.37055769535414,44.89196533000808,45.22697852520233,13469321
2016-05-26,45.03554153442383,45.65771307939381,44.939824520445384,45.08340004141305,4593774
2016-05-27,45.657711029052734,46.61489573133321,45.035539512022474,45.27483568759259,2475540
2016-05-30,45.99272155761719,46.61489303870884,45.657708391718394,45.657708391718394,2507109
2016-05-31,46.088443756103516,46.51917394057363,45.94486459370029,46.04058160105592,1762849
2016-06-01,45.99272155761719,46.37559687696123,45.84914605139041,46.04058005969278,1539180
2016-06-02,45.514129638671875,46.13630112529367,45.37055413116894,45.992721966421044,2473523
2016-06-03,45.32269287109375,45.897005866540425,45.226975864204185,45.705568201391536,1221712
